Id,Name,Description,Longitude,Latitude,Status
3204,MIDAS site at A1M/9602B priority 1 on link 199076201; GPS Ref: 442960;441616; Southbound,A1M/9602B,-1.3481715969999999,53.86900062,Active
3205,MIDAS site at M60/9272A priority 1 on link 115020002; GPS Ref: 378856;403749; Clockwise,M60/9272A,-2.320442008,53.52998607,Inactive
3206,MIDAS site at M5/7100B priority 1 on link 112008701; GPS Ref: 398421;287351; Northbound,M5/7100B,-2.024674192,52.48409218,Inactive
3207,MIDAS site at M6/7101A priority 1 on link 117015001; GPS Ref: 360929;394446; Northbound,M6/7101A,-2.589712664,53.4453395,Active
3208,MIDAS site at M1/2978B priority 13 on link 123017901; GPS Ref: 477174;253412; Southbound,M1/2978B,-0.872888901,52.173594,Inactive
3209,MIDAS site at M4/3205B priority 1 on link 123002502; GPS Ref: 422197;180930; Eastbound,M4/3205B,-1.681419026,51.52685059,Active
3210,MIDAS site at M1/2331B priority 1 on link 108023701; GPS Ref: 511642;203293; Southbound,M1/2331B,-0.38529955400000004,51.71726814,Active
3211,MIDAS site at M60/9465L priority 1 on link 115028801; GPS Ref: 391960;397852; Anti-clockwise,M60/9465L,-2.122606492,53.47734785,Active
3212,MIDAS site at M25/5250A priority 1 on link 199002901; GPS Ref: 514010;202527; Clockwise,M25/5250A,-0.351287573,51.70990787,Active
3213,MIDAS site at A1M/9902B priority 1 on link 118013201; GPS Ref: 438361;468319; Southbound,A1M/9902B,-1.414754597,54.10934271,Active
3214,MIDAS site at M55/5258J priority 1 on link 117011902; GPS Ref: 353988;434904; Eastbound,M55/5258J,-2.700201271,53.80839472,Active
3215,MIDAS site at M4/2586B priority 1 on link 105005001; GPS Ref: 478435;170095; Eastbound,M4/2586B,-0.873271988,51.42444775,Inactive
3216,MIDAS site at M25/4543A priority 14 on link 199131301; GPS Ref: 523112;152946; Clockwise,M25/4543A,-0.23688761300000002,51.26238599,Active
3217,MIDAS site at M1/4551B priority 1 on link 199114001; GPS Ref: 444092;389326; Southbound,M1/4551B,-1.338344904,53.39894556,Inactive
3218,MIDAS site at M25/4274K priority 1 on link 104034103; GPS Ref: 548518;156438; Anti-clockwise,M25/4274K,0.128443633,51.28771732,Active
3219,MIDAS site at A14/0045B priority 1 on link 107029602; GPS Ref: 460340;277608; Westbound,A14/0045B,-1.11469514,52.39319352,Inactive
3220,MIDAS site at M6/6348A priority 1 on link 123006601; GPS Ref: 388828;331710; Northbound,M6/6348A,-2.16745988,52.88274865,Active
3221,MIDAS site at M6/7008A priority 1 on link 110002601; GPS Ref: 366476;387401; Northbound,M6/7008A,-2.505450182,53.38240105,Active
3222,MIDAS site at M62/1957A priority 1 on link 116033602; GPS Ref: 416589;422322; Eastbound,M62/1957A,-1.750231179,53.69709313,Active
3223,MIDAS site at M6/6020B priority 1 on link 112001501; GPS Ref: 397967;302277; Southbound,M6/6020B,-2.031456354,52.61827392,Active
3224,MIDAS site at M25/5800A priority 1 on link 199065401; GPS Ref: 558394;185329; Clockwise,M25/5800A,0.282850682,51.54463248,Active
3225,MIDAS site at M1/4730B priority 1 on link 116019101; GPS Ref: 433900;402046; Southbound,M1/4730B,-1.490252752,53.514024739999996,Active
3226,MIDAS site at M1/4602A priority 1 on link 116025702; GPS Ref: 439852;390888; Northbound,M1/4602A,-1.401911155,53.41332051,Inactive
3227,MIDAS site at M62/2096B priority 1 on link 116034601; GPS Ref: 425680;426361; Westbound,M62/2096B,-1.612214448,53.73302929,Active
3228,MIDAS site at M20/7095K priority 1 on link 104022602; GPS Ref: 621105;137691; Eastbound,M20/7095K,1.156417724,51.09588202,Active
3229,MIDAS site at M4/3526A priority 1 on link 102004401; GPS Ref: 392032;179577; Westbound,M4/3526A,-2.116213813,51.51505839,Active
3230,MIDAS site at M60/9513A priority 1 on link 115029401; GPS Ref: 391430;393613; Clockwise,M60/9513A,-2.130474056,53.43923739,Active
3231,MIDAS site at M6/6969J priority 1 on link 110003701; GPS Ref: 366889;383600; Northbound,M6/6969J,-2.498841337,53.34826246,Active
3232,MIDAS site at A1M/2067B priority 1 on link 126046001; GPS Ref: 519054;276212; Southbound,A1M/2067B,-0.252690256,52.37104269,Active
3233,MIDAS site at M25/5474L priority 1 on link 199052901; GPS Ref: 535277;200019; Anti-clockwise,M25/5474L,-0.044632568000000004,51.68264881,Active
3234,MIDAS site at M25/5177J priority 1 on link 199002401; GPS Ref: 507437;200226; Clockwise,M25/5177J,-0.44709075200000004,51.69052333,Active
3235,MIDAS site at M23/3431A priority 1 on link 103064302; GPS Ref: 530509;141414; Southbound,M23/3431A,-0.135119508,51.15710063,Inactive
3236,MIDAS site at M25/4455A priority 1 on link 200116863; GPS Ref: 531237;153136; Clockwise,M25/4455A,-0.120432804,51.26228292,Active
3237,MIDAS site at M1/3044A priority 1 on link 108019001; GPS Ref: 472112;257381; Northbound,M1/3044A,-0.946054868,52.20995578,Active
3238,MIDAS site at M4/3718B priority 1 on link 125007101; GPS Ref: 373460;177753; Eastbound,M4/3718B,-2.383713917,51.49808614,Active
3239,MIDAS site at M40/9399L priority 1 on link 111003101; GPS Ref: 437109;255077; Southbound,M40/9399L,-1.458537388,52.19270506,Active
3240,MIDAS site at M4/3618A priority 1 on link 102004302; GPS Ref: 382979;179717; Westbound,M4/3618A,-2.246682366,51.51611462,Active
3241,MIDAS site at M25/4265A priority 1 on link 104034201; GPS Ref: 549330;156757; Clockwise,M25/4265A,0.140212739,51.2903716,Active
3242,MIDAS site at M25/5656A priority 1 on link 199056602; GPS Ref: 551914;197076; Clockwise,M25/5656A,0.19455882800000002,51.65195821,Active
3243,MIDAS site at M20/6550B2 priority 1 on link 104030101; GPS Ref: 573917;158131; Westbound,M20/6550B2,0.493156505,51.29574338,Active
3244,MIDAS site at M1/2965B priority 2 on link 123017901; GPS Ref: 478101;252482; Southbound,M1/2965B,-0.85954982,52.1651041,Inactive
3245,MIDAS site at M27/9248B priority 1 on link 103009802; GPS Ref: 448132;113511; Westbound,M27/9248B,-1.3166299399999999,50.91905064,Inactive
3246,MIDAS site at M25/5727K priority 1 on link 199065702; GPS Ref: 556975;192157; Clockwise,M25/5727K,0.265451588,51.60637447,Active
3247,MIDAS site at M25/5206B priority 1 on link 199002301; GPS Ref: 509176;202784; Anti-clockwise,M25/5206B,-0.42114184600000004,51.713179,Active
3248,MIDAS site at M4/3238K priority 1 on link 102004902; GPS Ref: 418907;180936; Westbound,M4/3238K,-1.728842706,51.52702367,Active
3249,MIDAS site at M11/6690M priority 1 on link 199050902; GPS Ref: 550017;242630; Southbound,M11/6690M,0.186918246,52.06175078,Active
3250,MIDAS site at A1M/7185B priority 1 on link 200047710; GPS Ref: 428288;489580; Southbound,A1M/7185B,-1.566828273,54.30106392,Active
3251,MIDAS site at M1/5074A priority 1 on link 116023902; GPS Ref: 435001;431233; Northbound,M1/5074A,-1.4703784340000001,53.77627782,Inactive
3252,MIDAS site at A1M/9503A priority 1 on link 200013589; GPS Ref: 444779;432366; Northbound,A1M/9503A,-1.321853488,53.78571444,Active
3253,MIDAS site at A1M/7191J priority 1 on link 200047715; GPS Ref: 428028;490028; Northbound,A1M/7191J,-1.570781514,54.30510431,Active
3254,MIDAS site at M56/8139A priority 1 on link 115006701; GPS Ref: 380439;385239; Westbound,M56/8139A,-2.295404704,53.36367243,Active
3255,MIDAS site at M1/3182B priority 1 on link 108018902; GPS Ref: 461470;265423; Southbound,M1/3182B,-1.100314747,52.2835359,Inactive
3256,MIDAS site at M4/3428A priority 1 on link 102004601; GPS Ref: 401243;182377; Westbound,M4/3428A,-1.98346351,51.54029194,Active
3257,MIDAS Site at M20/6563B1 priority 1 on link 104030102; GPS Ref: 575265;158505; Westbound,M20/6563B1,0.512654402,51.29869022,Active
3258,MIDAS site at M62/1758K priority 1 on link 116031801; GPS Ref: 399037;414868; Eastbound,M62/1758K,-2.016035217,53.63035371,Active
3259,MIDAS site at M1/2516B priority 1 on link 108022301; GPS Ref: 507202;220633; Southbound,M1/2516B,-0.44418970500000005,51.87398353,Active
3260,MIDAS site at M11/6309B priority 1 on link 199048402; GPS Ref: 547639;206811; Southbound,M11/6309B,0.136927091,51.74056618,Active
3261,MIDAS site at A2/8375A priority 1 on link 200045741; GPS Ref: 564197;171148; Eastbound,A2/8375A,0.35987592100000004,51.41557357,Active
3262,MIDAS site at M6/7421A priority 1 on link 117009001; GPS Ref: 355380;423198; Northbound,M6/7421A,-2.677367715,53.70331099,Active
3263,MIDAS site at M25/4607B priority 12 on link 199131801; GPS Ref: 518049;156469; Anti-clockwise,M25/4607B,-0.308255563,51.29512003,Active
3264,MIDAS site at M60/9138B priority 1 on link 115026501; GPS Ref: 377523;394520; Anti-clockwise,M60/9138B,-2.339888215,53.44697715,Inactive
3265,MIDAS site at A14/0278B priority 1 on link 200120195; GPS Ref: 482654;280149; Westbound,A14/0278B,-0.7862251720000001,52.4131212,Active
3266,MIDAS site at M25/5825B priority 1 on link 199056101; GPS Ref: 557853;182918; Anti-clockwise,M25/5825B,0.27397561600000003,51.52312233,Active
3267,MIDAS site at M5/8338A priority 1 on link 102018501; GPS Ref: 359387;182450; Southbound,M5/8338A,-2.586981452,51.539478270000004,Active
3268,MIDAS site at M20/6545J priority 1 on link 104030201; GPS Ref: 573581;158164; Eastbound,M20/6545J,0.488358188,51.29614227,Inactive
3269,MIDAS site at M60/9267A priority 1 on link 126028801; GPS Ref: 378404;403582; Clockwise,M60/9267A,-2.327249095,53.52846664,Inactive
3270,MIDAS site at M62/2064B priority 1 on link 116034202; GPS Ref: 423234;427823; Westbound,M62/2064B,-1.649181728,53.74628402,Active
3271,MIDAS site at A2/8347B priority 1 on link 200010456; GPS Ref: 561742;172544; Westbound,A2/8347B,0.325239596,51.4288206,Active
3272,MIDAS site at M25/4120J priority 1 on link 104026701; GPS Ref: 553772;169458; Clockwise,M25/4120J,0.20934843700000003,51.4033105,Active
3273,MIDAS site at M6/5726A priority 1 on link 199014901; GPS Ref: 418364;287997; Northbound,M6/5726A,-1.730969311,52.48959698,Active
3274,MIDAS site at M4/3559A priority 1 on link 123002001; GPS Ref: 388797;179015; Westbound,M4/3559A,-2.162815226,51.50994934,Active
3275,MIDAS site at M42/6195K priority 1 on link 199097602; GPS Ref: 403756;273784; Northbound,M42/6195K,-1.9462596040000002,52.36211426,Active
3276,MIDAS site at M6/7580B priority 1 on link 117011802; GPS Ref: 353085;436093; Southbound,M6/7580B,-2.714094235,53.8189997,Active
3277,MIDAS site at M5/8308J priority 1 on link 102020702; GPS Ref: 362044;183743; Westbound,M5/8308J,-2.5488118699999998,51.55128976,Active
3278,MIDAS site at M1/3598B priority 16 on link 107008102; GPS Ref: 452783;304914; Southbound,M1/3598B,-1.22141719,52.63943021,Active
3279,MIDAS site at M25/5390A priority 1 on link 199055701; GPS Ref: 527245;200357; Clockwise,M25/5390A,-0.160625032,51.68756301,Active
3280,MIDAS site at M25/5300B priority 1 on link 199002802; GPS Ref: 519376;203294; Anti-clockwise,M25/5300B,-0.27339781500000004,51.71568624,Active
3281,MIDAS site at M1/4014A priority 1 on link 107033002; GPS Ref: 450331;342463; Northbound,M1/4014A,-1.251883993,52.97718047,Active
3282,MIDAS site at M25/5489A priority 1 on link 199064601; GPS Ref: 536757;199923; Clockwise,M25/5489A,-0.023276204,51.68142809,Active
3283,MIDAS site at M1/4704J priority 1 on link 116011201; GPS Ref: 435087;399804; Northbound,M1/4704J,-1.472603195,53.493796090000004,Active
3284,MIDAS site at M1/4500A priority 1 on link 116007501; GPS Ref: 448099;387432; Northbound,M1/4500A,-1.278374274,53.3815743,Active
3285,MIDAS site at M1/2840A priority 1 on link 123017701; GPS Ref: 486311;243077; Northbound,M1/2840A,-0.741925951,52.07934488,Inactive
3286,MIDAS site at A2/8397L priority 1 on link 200045661; GPS Ref: 566158;170317; Westbound,A2/8397L,0.38766008300000004,51.40753765,Active
3287,MIDAS site at M6/6977K priority 2 on link 110004502; GPS Ref: 366346;384274; Northbound,M6/6977K,-2.507069795,53.3542861,Active
3288,MIDAS site at M6/7030A priority 4 on link 110004801; GPS Ref: 366007;389440; Northbound,M6/7030A,-2.512721431,53.40069827,Inactive
3289,MIDAS site at M60/9510A priority 1 on link 115029401; GPS Ref: 391331;393924; Clockwise,M60/9510A,-2.13197298,53.4420312,Active
3290,MIDAS site at M6/6697B priority 1 on link 123008401; GPS Ref: 377568;360433; Southbound,M6/6697B,-2.336790253,53.14058649,Inactive
3291,MIDAS site at A2/8331A priority 1 on link 200004972; GPS Ref: 560195;172681; Eastbound,A2/8331A,0.30306744500000005,51.43049061,Active
3292,MIDAS site at A14/1456B priority 1 on link 106033401; GPS Ref: 586139;264360; Westbound,A14/1456B,0.725150009,52.24595176,Active
3293,MIDAS site at M1/2434B priority 1 on link 200047604; GPS Ref: 509459;212864; Southbound,M1/2434B,-0.41387512800000004,51.80372063,Active
3294,MIDAS site at M25/5312A priority 1 on link 199003101; GPS Ref: 520452;202505; Clockwise,M25/5312A,-0.25810291,51.70836513,Active
3295,MIDAS site at M1/3675A priority 14 on link 107030702; GPS Ref: 448057;310510; Northbound,M1/3675A,-1.290435117,52.6901707,Inactive
3296,MIDAS site at M1/4556B priority 1 on link 116026202; GPS Ref: 443630;389314; Southbound,M1/4556B,-1.345294344,53.39887589,Inactive
3297,MIDAS site at M62/1682K priority 1 on link 115033702; GPS Ref: 392797;411801; Eastbound,M62/1682K,-2.110320652,53.6027382,Active
3298,MIDAS site at M25/5721M priority 1 on link 199056502; GPS Ref: 556545;192601; Anti-clockwise,M25/5721M,0.25944498800000004,51.61048311,Active
3299,MIDAS site at M6/5857A priority 1 on link 112003101; GPS Ref: 407880;291890; Northbound,M6/5857A,-1.8852809320000001,52.52484467,Active
3300,MIDAS site at M40/9398M priority 1 on link 111003203; GPS Ref: 437192;255012; Southbound,M40/9398M,-1.4573303480000002,52.19211515,Active
3301,MIDAS site at M4/2233B priority 1 on link 199128901; GPS Ref: 509047;178376; Eastbound,M4/2233B,-0.430592305,51.49382224,Active
3302,MIDAS site at M1/5057L priority 1 on link 116022701; GPS Ref: 434021;429863; Southbound,M1/5057L,-1.48539895,53.76402962,Active
3303,MIDAS site at M42/6684A priority 1 on link 107037901; GPS Ref: 427530;305535; Northbound,M42/6684A,-1.5945315290000002,52.6468751,Inactive
3304,MIDAS site at M1/4632B priority 1 on link 116025601; GPS Ref: 437964;393394; Southbound,M1/4632B,-1.430012589,53.43598353,Inactive
3305,MIDAS site at M25/4832M priority 1 on link 103048501; GPS Ref: 502045;167370; Anti-clockwise,M25/4832M,-0.534587574,51.39619808,Active
3306,MIDAS site at M1/4348B priority 1 on link 200045947; GPS Ref: 445045;372994; Southbound,M1/4348B,-1.32632788,53.25207384,Inactive
3307,MIDAS site at M25/5697B priority 1 on link 200047941; GPS Ref: 554786;194174; Anti-clockwise,M25/5697B,0.23475778,51.6251022,Active
3308,MIDAS site at M1/2547L priority 1 on link 108016401; GPS Ref: 505374;223023; Southbound,M1/2547L,-0.47000278700000003,51.89581203,Active
3309,MIDAS site at M25/4435B priority 1 on link 199121901; GPS Ref: 533396;152656; Anti-clockwise,M25/4435B,-0.08968584,51.25746798,Active
3310,MIDAS site at M62/2142A priority 1 on link 116022301; GPS Ref: 430128;426428; Eastbound,M62/2142A,-1.544785691,53.73339541,Active
3311,MIDAS site at M60/9030B priority 1 on link 115026801; GPS Ref: 385596;389291; Anti-clockwise,M60/9030B,-2.21809819,53.40026079,Active
3312,MIDAS site at M1/4734B priority 1 on link 116019101; GPS Ref: 434009;402444; Southbound,M1/4734B,-1.488566134,53.51759497,Active
3313,MIDAS site at M1/4588A priority 1 on link 116026901; GPS Ref: 440696;389900; Northbound,M1/4588A,-1.389341509,53.40437589,Inactive
3314,MIDAS site at M42/6688B priority 1 on link 111022301; GPS Ref: 427739;305847; Southbound,M42/6688B,-1.591416577,52.64966921,Inactive
3315,MIDAS site at M1/3309A priority 1 on link 107033301; GPS Ref: 456531;277023; Northbound,M1/3309A,-1.170761638,52.38834072,Inactive
3316,MIDAS site at M1/3627A priority 7 on link 107030702; GPS Ref: 450771;306884; Northbound,M1/3627A,-1.250843997,52.65732995,Inactive
3317,MIDAS site at M6/6720B priority 1 on link 110005801; GPS Ref: 376506;362774; Southbound,M6/6720B,-2.352838192,53.16158326,Inactive
3318,MIDAS site at M1/4535B priority 1 on link 199114001; GPS Ref: 445772;389288; Southbound,M1/4535B,-1.31308591,53.39846178,Inactive
3319,MIDAS site at M25/4854A priority 1 on link 199132301; GPS Ref: 501586;169379; Clockwise,M25/4854A,-0.540608467,51.41433875,Active
3320,MIDAS site at M1/3090B priority 6 on link 108019101(Non-monitoring MIDAS); GPS Ref: 467866;259398; Southbound,M1/3090B,-1.007779446,52.22862531,Inactive
3321,MIDAS site at M25/5419B priority 1 on link 199066501; GPS Ref: 529989;200500; Anti-clockwise,M25/5419B,-0.12089872500000001,51.6882196,Active
3322,MIDAS site at M25/4134A priority 1 on link 104027501; GPS Ref: 552987;168348; Clockwise,M25/4134A,0.19759321600000002,51.39354891,Active
3323,MIDAS site at M25/4583A priority 2 on link 199131301; GPS Ref: 520334;155797; Clockwise,M25/4583A,-0.275724562,51.28860212,Active
3324,MIDAS site at M60/9458A priority 1 on link 200106293; GPS Ref: 392425;398402; Clockwise,M60/9458A,-2.115613944,53.48229851,Active
3325,MIDAS site at A1M/2194B priority 1 on link 199047301; GPS Ref: 516486;288583; Southbound,A1M/2194B,-0.286086656,52.48276263,Active
3326,MIDAS site at M602/6037B priority 1 on link 115041901; GPS Ref: 378160;398873; Westbound,M602/6037B,-2.330600846,53.4861307,Active
3327,MIDAS site at M1/3598M priority 1 on link 107008101; GPS Ref: 452799;304932; Southbound,M1/3598M,-1.221177912,52.63959046,Active
3328,MIDAS site at M4/3232M priority 1 on link 102005002; GPS Ref: 419533;180876; Eastbound,M4/3232M,-1.719822357,51.52646297,Active
3329,MIDAS site at M6/7075B priority 2 on link 199086401; GPS Ref: 362787;392646; Southbound,M6/7075B,-2.561527634,53.42929615,Active
3330,MIDAS site at M1/2733A priority 1 on link 108020101; GPS Ref: 495304;237600; Northbound,M1/2733A,-0.612262536,52.0286448,Inactive
3331,MIDAS site at M1/2377B priority 1 on link 200127124; GPS Ref: 509594;207226; Southbound,M1/2377B,-0.41369692300000005,51.75302167,Active
3332,MIDAS site at M4/2684A priority 1 on link 123030701; GPS Ref: 469165;169526; Westbound,M4/2684A,-1.006683801,51.42053796,Inactive
3333,MIDAS site at A1M/9396B priority 1 on link 200014152; GPS Ref: 447656;423628; Southbound,A1M/9396B,-1.279535094,53.70692948,Active
3334,MIDAS site at M60/9468A priority 2 on link 115028901; GPS Ref: 391737;397617; Clockwise,M60/9468A,-2.125960195,53.47523207,Active
3335,MIDAS site at M4/2573K priority 1 on link 105005201; GPS Ref: 479558;170672; Westbound,M4/2573K,-0.856994926,51.42947875,Inactive
3336,MIDAS site at M6/7130B priority 1 on link 117015201; GPS Ref: 358946;396463; Southbound,M6/7130B,-2.619829973,53.46331671,Active
3337,MIDAS site at M6/7056B priority 1 on link 110004901; GPS Ref: 364046;391230; Southbound,M6/7056B,-2.542418719,53.41665681,Active
3338,MIDAS site at A14/1990A priority 1 on link 106053101; GPS Ref: 622293;241385; Eastbound,A14/1990A,1.238878044,52.02632398,Active
